Index,True Label,Mean Estimate,Mode Estimate,Standard Deviation,HPDI Lower,HPDI Upper
2587,"0.0,0.0,0.0,0.20040000000000002,0.0,0.0,0.0","0.057564711151140535,0.10524937234022186,0.11964747526551184,0.2924926168607927,0.06271288814367229,0.24486321995661597,0.0","0.0,0.09002417709380552,0.0,0.27634271817556866,0.0,0.2556456213364231,0.0","0.035402610800297156,0.0557006808853619,0.08969324506180665,0.06409151352236604,0.05174686066614445,0.05676392747697231,0.03273721208152402","0.004045671966806594,0.014971352616201913,0.0003405723689678743,0.18582667027957042,5.890086387106007e-05,0.12878542010722743,0.00021180377343918533","0.12754938239478456,0.22022134234872992,0.280757653332745,0.4345768021955481,0.16812694432718145,0.3507143208616177,0.10959764348578285"
1546,"0.0,0.0,0.40498,0.0,0.0,0.0,0.0","0.09768505651673677,0.06762209819654559,0.19603495698460927,0.16539776309929338,0.07825889439733312,0.06121863787769138,0.0","0.0,0.0,0.0,0.0,0.06488779381143604,0.0,0.0","0.0829509109423891,0.049173339413238225,0.16754658577463438,0.12009418185600342,0.05202203262282654,0.050318709467800156,0.026689640533361113","0.007849176401203866,0.00207401661183821,0.00497015298279348,1.0394796755441897e-05,0.012652578907396714,0.0006293975313835881,1.201189565285378e-05","0.2157131628783193,0.16104596875107208,0.3887403351833053,0.30653962079009284,0.14189987388053607,0.16291363152561575,0.06638074570250731"
688,"0.0,0.24911,0.0,0.0,0.0,0.0,0.0","0.0,0.22884798825208322,0.08274332700418233,0.05450499440125591,0.1276893186424354,0.053440080249414906,0.0","0.0,0.2612664503802795,0.0,0.0,0.0,0.0,0.0","0.0621353248425784,0.05852994203917659,0.07530471780518733,0.04108825631574401,0.1409399959171307,0.028852356026142223,0.04884880134163209","9.642870698002016e-07,0.0816690582853758,0.0006044600944432252,0.002075740413661815,0.016688830457383112,0.0037840577138110103,9.131337513628502e-05","0.2187482423130672,0.29064629065566266,0.26890210050053,0.14313486022140728,0.5449807270775362,0.10866582885662948,0.17178644775836402"
3355,"0.0,0.0,0.0,0.39781999999999995,0.0,0.0,0.0","0.12046901273894516,0.0,0.05076275522384133,0.4483044266725963,0.0,0.07505185662674639,0.0","0.08800989583813112,0.0,0.0,0.5460894600097506,0.0,0.0,0.0","0.08983868716393968,0.029102570999841138,0.07681268396330507,0.06593285849211696,0.03128437465294558,0.08765137084241174,0.04729872276517851","0.001986697866891524,0.0009598821941081662,7.221117385236287e-07,0.35432374738118216,3.638128292191177e-05,0.000565019275671764,0.0016596178934437497","0.34038771697444886,0.09456691211198559,0.1389647996965879,0.5499707150261522,0.09117797642332569,0.2958728600588139,0.10679057267593818"
1711,"0.0,0.0,0.0,0.0,0.53699,0.0,0.0","0.0,0.0,0.0,0.1747593728838452,0.5235288622080397,0.15429358506126237,0.0","0.0,0.0,0.0,0.5444997650397292,0.5473148838113571,0.0,0.0","0.027999657945029087,0.027076017867475172,0.02689127745895187,0.22384592781933133,0.03378393517690885,0.12225857081670437,0.024821987631489607","0.00076486232957808,6.779095380759161e-05,0.0003122141723172126,0.0013838857598599,0.45723300019687674,4.133180973513475e-05,3.706787398946004e-05","0.09325683251792379,0.10660138435959614,0.09050531512447284,0.549999117589106,0.549859362856744,0.49205799188747934,0.08422719018851324"
2623,"0.0,0.0,0.0,0.44223,0.0,0.0,0.0","0.16814912274146415,0.0,0.2691842213733496,0.5090917047764096,0.0,0.17924451149270876,0.06746473243016331","0.0,0.0,0.0,0.5475229609760532,0.0,0.0,0.0","0.1259755310200776,0.020899072722228438,0.24573336381374347,0.02893168813421006,0.020036271425596035,0.15446460513830657,0.057450045897887825","0.0010638374184049634,0.0002837461848921068,5.982875782424413e-09,0.45708057013080816,6.256320260679467e-05,0.000612465339211941,0.0013262551501273807","0.34423353780561117,0.06991014578930108,0.5431205382896951,0.5499230207253714,0.06848065114204324,0.3975830618144355,0.1897629577239822"
2716,"0.0,0.0,0.09794999999999998,0.0,0.0,0.0,0.0","0.0,0.11858467651613086,0.08867388628541895,0.2741066822654471,0.14539162752761436,0.18949065684913066,0.0","0.0,0.08816607603528683,0.0,0.2853937892916094,0.0,0.08159464811966102,0.0","0.025485170151935722,0.04487135445825433,0.06279480415628395,0.11248793598021456,0.1675732654248378,0.10117528009489252,0.028947019729502105","0.00020121979935101012,0.041514296157883504,0.004353711683417353,0.12967187963947052,0.008541242265265236,0.03152539631994908,0.0037120028802718925","0.08584341326507412,0.20740192227904355,0.21844982945401886,0.5412810037170317,0.5499985549261138,0.34294543496864727,0.1036772888751155"
2087,"0.0,0.0,0.0,0.0,0.0,0.41130999999999995,0.0","0.0,0.0,0.08862358507061885,0.08666266433518374,0.15196407828301586,0.4611516857948076,0.10329277041034989","0.0,0.0,0.0,0.0,0.10971294858218011,0.4583506910437146,0.0","0.0299955683856568,0.03391183404168564,0.06218830050709514,0.06083207576349126,0.08715740747472317,0.049092129980181164,0.08843060864776701","0.004118615188279294,8.882745517763043e-05,8.672905726738204e-05,0.00015086615510911396,0.006517712077725768,0.3737205290117026,2.7981464507828183e-05","0.10750533404933127,0.11146913321048146,0.21097810675845532,0.20564515615101878,0.31103811015667066,0.5476472031580578,0.2868594994086852"
2884,"0.0,0.37915,0.0,0.0,0.0,0.0,0.0","0.0,0.3540199163717412,0.0,0.0,0.0,0.0,0.0","0.0,0.3558933881515542,0.0,0.0,0.0,0.0,0.0","0.030001193609158268,0.016342571460152982,0.03222697790949529,0.017311473681095098,0.035177252403108324,0.03085541514993828,0.019583504674328678","0.0001298631835749778,0.32237927740966,0.00033819350594114844,0.00014732202364559364,9.961108716944368e-07,0.00043724749291097916,0.00014622307371136363","0.10184485637723312,0.38648169117988135,0.110148942386702,0.05874209226530764,0.11070320684951974,0.10612387482326154,0.06931681360292599"
1434,"0.0,0.0,0.0,0.0,0.0,0.0,0.46957000000000004","0.0,0.0606304739904369,0.15266895961540064,0.13179534493897582,0.0,0.12784105479816885,0.3945537428422322","0.0,0.0,0.05004910628003581,0.0,0.0,0.12177462289037472,0.49265560889473403","0.03603148848447231,0.051568073309642394,0.15113459064838491,0.09999889123386553,0.04614215591134367,0.08243140715609652,0.13785610125814549","6.55037163524703e-05,0.0005971974988454756,0.0015217288315986755,0.0006642675629452306,3.1904894067701856e-06,0.0032467905476242743,0.10545230676544615","0.1066856733436916,0.16919705009717761,0.5129981180215796,0.3339786158416319,0.14769697367855678,0.2939292103693227,0.5485772004856895"
3100,"0.0,0.0,0.30411,0.0,0.0,0.0,0.0","0.07594845854975202,0.13745804111988633,0.13683624017307525,0.16633757389038836,0.0,0.06944262810209373,0.0","0.07235707082776954,0.12226765028448469,0.19354335714546422,0.19495964726726434,0.0,0.0,0.0","0.04887429568902739,0.041638133943595834,0.07019937586942679,0.03875646902423654,0.04680878273999318,0.056680867302458283,0.020054035128002756","0.008749811036869714,0.06778155089107692,0.0022755143027086266,0.07466119613012158,0.00017195766634630255,8.052854305714267e-05,0.0029527758334701184","0.13776901577842046,0.2345985393636322,0.2521849262436948,0.22942072452059026,0.12827568870773323,0.16316978987316663,0.05351805465860942"
1675,"0.0,0.0,0.0,0.0,0.40456000000000003,0.0,0.0","0.10186235421413166,0.0,0.054769037910564165,0.18286759993753718,0.5052923195745289,0.21578112034287916,0.10386157412132456","0.0,0.0,0.0,0.0,0.5481545727583805,0.1844360248269727,0.0","0.16606568262716578,0.015755694252557708,0.032488803655612984,0.11263917400188346,0.034557180357121034,0.07923367053385048,0.16438943703442405","6.947574384571475e-05,0.002929234873634199,0.0025084172392663417,0.0008570073670212879,0.4431111879997054,0.05156349174149537,0.005618844761780481","0.5158077082804056,0.062835404739737,0.11905453436772878,0.3238798793949137,0.5496873203175362,0.3599639708311244,0.5499988358384106"
1413,"0.35083,0.0,0.0,0.0,0.0,0.0,0.0","0.3475714027394913,0.05590904637374048,0.0,0.0,0.0,0.0,0.0","0.35413753720947094,0.0,0.0,0.0,0.0,0.0,0.0","0.02251085140920161,0.059271586937516725,0.029054816597721658,0.04101009187673683,0.016224373362168212,0.016977359387903967,0.034115490962333864","0.3026152150611074,6.250721767600796e-05,0.0013475432477273175,0.00043715993754569235,0.00138745025755683,1.6735980109816283e-06,2.981333022519665e-14","0.38867030544997433,0.15153102344135722,0.07803682643684608,0.12139608190567037,0.05833358087022404,0.049146215169353996,0.1054671742319649"
2607,"0.0,0.2152,0.0,0.0,0.0,0.0,0.0","0.0,0.21577003230028757,0.0,0.06991445884891441,0.13274696585178214,0.0,0.0","0.0,0.22244159867510072,0.0,0.0,0.0,0.0,0.0","0.02874264924131434,0.02637409595212987,0.02410196950614013,0.05455724247915605,0.12234162236266256,0.01821805454397311,0.05000987582075606","0.00010718135810478862,0.1619381807120432,0.001245594354955236,0.002995588792073194,0.0006492480433972519,6.169520902013343e-05,0.00013807676952222458","0.0948601923565435,0.2641155010515285,0.08422819721864663,0.17503473063166752,0.4147804161237888,0.054736240153441446,0.17083537876361368"
2673,"0.0,0.29789,0.0,0.0,0.0,0.0,0.0","0.10291190049253143,0.18023870652780577,0.11231070554172272,0.0,0.15313972555287605,0.0,0.0","0.10184033902537512,0.0,0.0,0.0,0.0850166966657813,0.0,0.0","0.04228186168624025,0.09805451258146666,0.09004837402698099,0.03734636091943551,0.09996628976983772,0.013661810774336034,0.038903095469212064","0.0015807145397563152,1.9062793974972016e-05,0.015121074131487841,0.00063464841036783,0.04828086100927696,0.004827910114260432,0.00038718976170776633","0.17360194720338806,0.26759482971787435,0.3180550892675444,0.12879140983378282,0.3688351454020828,0.049927148598053944,0.1462832067660128"
1085,"0.0,0.25422,0.0,0.0,0.0,0.0,0.0","0.07227773874267679,0.20561958745692677,0.07381062309068775,0.0,0.0767612765182307,0.0,0.0","0.06444159992535724,0.22702486529462407,0.0,0.0,0.0,0.0,0.0","0.024369340944436275,0.0612404054131431,0.06859290964862376,0.03001263160433243,0.08455296749366278,0.017026310571328505,0.0125269456290105","0.018522139629408796,0.001074426932709742,0.00010027556029998664,0.0013027368844887586,7.989296058098206e-08,0.00013951833479750747,0.007802671754865866","0.11928820202276967,0.2605928952902436,0.23328830380902074,0.10475170493517627,0.2644457465746541,0.06139189864177902,0.04997417216264344"
2006,"0.0,0.0,0.0,0.0,0.08583000000000002,0.0,0.0","0.0,0.0,0.0,0.06152649550877537,0.06240323944857979,0.1285893316492833,0.368757488290032","0.0,0.0,0.0,0.0,0.0,0.07150785617526881,0.40255733171438923","0.016972193565743844,0.02411463028160309,0.026122334728134362,0.045744578778253164,0.05099069180286478,0.10431152977553718,0.11798043125583343","4.342448404481112e-06,3.7911736874924214e-05,0.0001045706772181121,0.00019465489493623232,0.0001067056583314811,0.00012710295746971295,0.1261868114094433","0.049751286668842376,0.08117425590441232,0.08922175751306478,0.14926607713496126,0.16298994247195925,0.36452950691276764,0.549081336182246"
1088,"0.0,0.0,0.17894,0.0,0.0,0.0,0.0","0.0,0.08678924826988031,0.11197584188431249,0.12608945268628505,0.0915140792827058,0.0,0.0","0.0,0.09045192269947364,0.09431233645023829,0.10746860236867618,0.05088624684033106,0.0,0.0","0.026518305652114025,0.034866983813629564,0.04488387179198921,0.04995587682257189,0.0673353087524233,0.021119054727516306,0.014490589103523934","0.005334189657346467,5.554190323005262e-05,0.036757305373586124,0.040192307263267106,0.001286725303766013,0.002826039887692286,0.0014826888887323202","0.10633044225518634,0.13659804179693116,0.20730244952589894,0.22526723001831495,0.2174887579370239,0.0803821514516992,0.049078120060792374"
1818,"0.0,0.0,0.0,0.0,0.0,0.0,0.45482999999999996","0.0,0.0,0.13827477762882864,0.32946358146900573,0.0,0.12437267434357338,0.508476607500852","0.0,0.0,0.15857097664252123,0.4090442082912426,0.0,0.1036854552594062,0.5421200967312196","0.01565416902274294,0.025558638976398058,0.07790856561104556,0.1284945071657108,0.02425263270224041,0.06227594164003969,0.03762956449154761","0.002208217529051114,4.009634387071591e-05,0.0018532176056070598,0.03228752132815806,1.6198008196551853e-06,0.017584153430370644,0.4282168449294116","0.04995814781368241,0.09014054577499056,0.2706882929269538,0.4971987598594654,0.07439873798691096,0.24251035783572994,0.5488680450267878"
1886,"0.22257,0.0,0.0,0.0,0.0,0.0,0.0","0.05434419237075787,0.23077776233024297,0.19632449498112972,0.14642571457947057,0.0,0.0,0.0","0.0,0.28033789818037724,0.14708721872096447,0.14140426309153187,0.0,0.0,0.0","0.04417308290016039,0.06752660828688746,0.09955679323579354,0.039032931226305134,0.03425710802312355,0.021923745781688698,0.015564412596464393","0.001208330638706807,0.07952756143233124,0.056532645116692634,0.0680982198719332,1.4896928244947785e-06,0.00010188432298555259,0.0022311913440927187","0.15925986718973612,0.3223346169871977,0.40104799787608764,0.22025608037189962,0.11183920529755456,0.07386477136179978,0.049900411929462575"
2106,"0.0,0.0,0.0,0.0,0.45887999999999995,0.0,0.0","0.08376571535765681,0.06474133525533758,0.06594289432084147,0.0,0.5037221864108621,0.12166196879412114,0.0506443127754047","0.0,0.0,0.0,0.0,0.5447901361975063,0.0,0.0","0.11688705947843961,0.05329607147765397,0.04649544593032446,0.036273716753969606,0.0730724238776759,0.14121707835810304,0.08611267892122206","0.00020389876824238222,0.00012806619961970608,0.0010905520181263405,6.270113754499256e-06,0.34237901573602597,0.010460905986628286,5.4997502813620244e-05","0.35224419708184507,0.17660760460355063,0.16134286085457247,0.1166587140891791,0.5496984611995889,0.5499958495420357,0.19798660479581165"
863,"0.0,0.54944,0.0,0.0,0.0,0.0,0.0","0.07342008400740534,0.45428840521299346,0.1571052758930852,0.13259780908022348,0.19520351608581277,0.0,0.0","0.0,0.5445060357281384,0.0,0.0,0.0,0.0,0.0","0.05509738627276462,0.17336463353646175,0.15630384677209547,0.11528919966043381,0.13824840826444948,0.024706175121550662,0.031018935923079128","0.0002848487964149451,0.025793178837390598,0.0026912190078982445,0.000434715538166374,0.0006971859185881422,0.00012759505589086676,4.119400221599632e-05","0.1682280311576199,0.5499920366417725,0.5186158674643054,0.3377664003332134,0.47468399256879723,0.08148974487112624,0.10112712319840311"
1176,"0.0,0.0,0.0,0.35387,0.0,0.0,0.0","0.10475827468863501,0.05910392039691427,0.11206246067054106,0.3385285797761265,0.0,0.10156770930746623,0.05855756119539609","0.0,0.0,0.0,0.31415204423437104,0.0,0.0,0.0","0.1108705770082803,0.033511465992207654,0.14359092541341614,0.04984309402314316,0.04510785686185493,0.0737614137849151,0.06983941559021652","5.265787884065679e-05,0.0030838476588318305,1.204921693406365e-05,0.2659611178141195,0.0001593278713081891,0.002213986660899734,5.2191929522485264e-05","0.3791462213817188,0.12295718531750388,0.521506070051295,0.4641686256057796,0.13490606397362387,0.2600250209651385,0.25021777803442075"
3022,"0.0,0.0,0.0,0.0,0.10468,0.0,0.0","0.05899209318573232,0.06312670066605314,0.09031896087685251,0.11832572736762263,0.3215801925068169,0.1103558687239662,0.07938640659708504","0.06788865099358496,0.0,0.0,0.0,0.34896235887341076,0.07762164484870453,0.0","0.03317612140458513,0.05174618221920067,0.06368382500764164,0.07249137275655147,0.08421431389992678,0.06651149521114877,0.05269794934519923","0.0003326966486273522,1.3972389044731846e-05,0.0015669579529429916,0.0018571369092222575,0.14042356786415788,0.0036623272978863514,0.004660999271834254","0.11834678704403535,0.1668418141458091,0.2148622802805781,0.24343392317732263,0.4633999869241172,0.22449574495616775,0.1827311741360806"
844,"0.0,0.0,0.15389000000000003,0.0,0.0,0.0,0.0","0.0,0.10283183913504544,0.1090895632791689,0.0991992117915439,0.0,0.07847794431722319,0.0","0.0,0.12698507982051074,0.08783713389042311,0.10093576813692315,0.0,0.05108678803485307,0.0","0.03137992202243466,0.039037158529810954,0.05743972149942308,0.055412541014812355,0.02951606420996587,0.056570768510440565,0.026271053211612407","0.0012595518164340042,0.00027314326026788813,0.0006559707382102639,0.0015016461024677356,0.0011396011518164518,0.00016433433393344698,1.689807971392518e-05","0.10498586513025811,0.16823357130885133,0.19959673857357085,0.18944359279946785,0.09747829948859237,0.20790295397061254,0.0839589239511147"
1710,"0.0,0.48214999999999997,0.0,0.0,0.0,0.0,0.0","0.0,0.4264250871847259,0.0,0.0,0.0,0.0,0.0","0.0,0.4273115262673061,0.0,0.0,0.0,0.0,0.0","0.02385421608817249,0.021033928972150364,0.03369239328284684,0.0318769196464175,0.0331790485168869,0.03635393197633428,0.03510069465035718","0.00014184103890056894,0.3869931485152752,0.0005954792897151009,0.00037068297527190517,0.00010806870264428254,7.097533745060076e-05,0.0006620641976199244","0.08233363498860626,0.4656773509970362,0.10655005009975409,0.1076258615306726,0.11120417375114332,0.11748461484223562,0.11099489792788565"
2165,"0.0,0.10655999999999999,0.0,0.0,0.0,0.0,0.0","0.0,0.15218629085051288,0.0,0.0,0.07593096524394224,0.0,0.0","0.0,0.16189594818325523,0.0,0.0,0.0,0.0,0.0","0.016997145683979562,0.028123756214915377,0.02414143569658488,0.040977229957429,0.05397701595423451,0.020228601586710034,0.014064664120562315","0.0009080860629204822,0.10399599582094607,9.495558940735028e-05,8.370341383247645e-06,0.0018277250980799284,0.0007621421365568907,0.003329911033511395","0.05069430398688419,0.20756788012391736,0.07975534893796948,0.08521125794356921,0.17855809700381942,0.057923957095026894,0.04976250003830566"
2600,"0.0,0.0,0.0,0.0,0.39239,0.0,0.0","0.0,0.0,0.052018118710385135,0.0842694585304723,0.48721536520166253,0.0844580424971904,0.0","0.0,0.0,0.0,0.0,0.49937738208066745,0.0,0.0","0.0181860163182128,0.025735171976648357,0.038739792392113254,0.06237080835784816,0.04151126610563279,0.06557072567260086,0.03481766977991483","0.0005110181488313127,1.8900611711760821e-07,0.00031096412238499764,0.0006206243374873327,0.41096747853047416,0.0007643755952403739,0.0008852237842389727","0.05906581629574061,0.08618287190025511,0.1288404793862321,0.2021276990330737,0.549521185095667,0.2180163077459258,0.11765638899656136"
1655,"0.0,0.0,0.0,0.0,0.25558000000000003,0.0,0.0","0.06312621713003404,0.0,0.0,0.23294871188268754,0.46725811203861795,0.21966530810435328,0.11054118208775585","0.0,0.0,0.0,0.2821473028637499,0.5475453659066871,0.18063255361542363,0.0","0.09740937102632273,0.03849375233012511,0.0332647812945197,0.094625035293033,0.05544091759360447,0.08896577470977168,0.12243482695043634","0.0003923104800896671,0.00023691085242421602,1.544994701007951e-05,0.04781604556697042,0.38728370886894997,0.08770225142757808,0.00047320435634342484","0.384580244582946,0.13791618712282058,0.10476889641620953,0.3918634325883209,0.5499160673533604,0.40390582586674945,0.47523187537654926"
343,"0.37644999999999995,0.0,0.0,0.0,0.0,0.0,0.0","0.32213671275004374,0.053176508432139453,0.09532025886120984,0.05183401527131416,0.0,0.0,0.07091376677493699","0.3719521070987938,0.0,0.0,0.0,0.0,0.0,0.0","0.10213451459231647,0.040249740027675715,0.11460766025710395,0.025192535690125743,0.05463680419504688,0.034529698886790486,0.08611186544760446","0.050137413086244274,0.001476939918728184,0.0003648511739710394,0.013674948830791175,4.819850987722336e-05,7.59946762953871e-05,0.0004367482238034992","0.3948137607584936,0.1310713096965951,0.3327553966376283,0.11104158760977569,0.17859524647042546,0.11247859397524596,0.29976343890243123"
351,"0.0,0.0,0.0,0.0,0.0,0.48607999999999996,0.0","0.0,0.0,0.0634230686673793,0.09202866555222308,0.07559528979656953,0.4993145308760086,0.08464581334741482","0.0,0.0,0.0,0.0,0.0,0.5471892236111429,0.0","0.06021784758855115,0.025460197941226108,0.04335512172056893,0.06431301828051911,0.05305530001719825,0.0455674743124896,0.0663831241583607","9.698580737696445e-05,0.000307848084626471,0.0022410715607765817,0.0005121369343014271,0.0023234523662745777,0.4196674245345211,6.583850251808258e-05","0.05447107087510456,0.06745099975477184,0.15053370990392373,0.21215187551450734,0.18166693296507755,0.5499788946226973,0.19429963691931232"
2483,"0.0,0.0,0.0,0.0,0.0,0.0,0.20434000000000002","0.0,0.1953618943700494,0.053436629639291675,0.07807508833594169,0.0,0.05251437144481163,0.253264578109176","0.0,0.20336543287607894,0.0,0.0,0.0,0.0,0.13254650182627034","0.03390815460020223,0.07867248882670727,0.0660513410490597,0.0627025990014809,0.03653576043582593,0.04427477835099073,0.11321096361740388","1.944390915887e-05,0.03965333320763634,0.00017682008892375286,0.0005245865375056197,0.0009194693204342924,0.00014907585567924947,0.07043705102510146","0.1077347336348895,0.3407889221668485,0.1662619497183566,0.20272437434287235,0.10980108533650652,0.14382255929037077,0.4763249707403617"
264,"0.0,0.0,0.0,0.0,0.0,0.0,0.40408999999999995","0.06071024267011202,0.0785650031173324,0.11119745437601973,0.34079445441962103,0.0,0.1302585208959904,0.4070092093856039","0.0,0.0,0.0,0.5445799865295207,0.0,0.11657278027253179,0.4581664152048829","0.08303170361573321,0.05757345706915767,0.07590481651025555,0.1293729817229141,0.04137518045845437,0.06503526738392722,0.13670005880846137","4.9840620381321764e-05,0.005825516029062283,0.0019497313621855644,0.10650070202868928,2.7334534525287145e-06,0.004429087929133263,0.08332057440561197","0.2710276130826371,0.1971925310465418,0.2627624445339884,0.5499154373538022,0.12065799553190115,0.23202827649779129,0.5392531954018539"
563,"0.0,0.0,0.38534,0.0,0.0,0.0,0.0","0.0,0.0,0.2999699023543111,0.10736496691004868,0.07193884352516723,0.0,0.0","0.0,0.0,0.30363874225324006,0.08271825640580806,0.06780435846271733,0.0,0.0","0.03149706471334324,0.026017495412948687,0.0404124368783792,0.04406786375364268,0.03225977517685123,0.02288109746399197,0.017442714843529127","3.713990380215686e-05,0.00019696979376508967,0.22452891213470536,0.00636373916786902,0.004561969664921516,0.00036587575345429856,0.0003341300085311083","0.09760085411373404,0.0862950115038807,0.3748371586906582,0.1788535796432673,0.12702690289586627,0.08501395511338003,0.057428416963844826"
740,"0.0,0.0,0.0,0.0,0.0,0.0,0.11567","0.0,0.0,0.13709454930298245,0.3842881294797885,0.0,0.09860654770400633,0.508695737794809","0.0,0.0,0.1252305917470517,0.4433537378719003,0.0,0.08140592522214742,0.5465358321499565","0.014513156350099025,0.02571804055778514,0.0701053724196951,0.1030357346080793,0.029589359520535433,0.0586809844840577,0.03494038694283406","0.0030473195093720703,0.0005921407555544089,0.009165196082616608,0.10204666278010933,5.373291132874997e-05,0.0020897011516871917,0.4421280850833643","0.04976085506915544,0.09112001033676097,0.2547536367365293,0.523008289911007,0.10147403194036426,0.20733432903162063,0.549980474288053"
541,"0.0,0.0,0.0,0.0,0.0,0.0,0.36127","0.09888513302870644,0.21566919652407865,0.0743991386139172,0.09173645394842554,0.0,0.0,0.2707743937038456","0.0,0.24249270417897445,0.0,0.0,0.0,0.0,0.2052880627201815","0.07035284444977234,0.09200093773671825,0.051697026422168155,0.08687388513596302,0.04140106581889795,0.032890485310169845,0.11064225623462155","0.006165540076255085,0.01887084070032609,0.0035710023553511007,0.000515703046902927,0.00021513602333861104,0.00010620959803324989,0.1160700172655388","0.22591551105447122,0.35504353907293157,0.17126042308164657,0.2613447391739332,0.13505329304598326,0.10911685550444171,0.5139649397282816"
3309,"0.0,0.0,0.0,0.0,0.0,0.21232,0.0","0.0,0.06491478279047377,0.058425775307168956,0.060518019077011924,0.0855395129768803,0.24823072871543309,0.07038173165657738","0.0,0.0,0.0,0.0,0.0,0.20711765035995505,0.0","0.02196544122293382,0.05522515024011214,0.04829935814483879,0.08091528425848206,0.07467465149497378,0.0724327003942033,0.05689019617785254","0.0004809164511876754,0.0002712436338982475,0.00014785066375740734,3.717778935049644e-05,0.00026917121493002724,0.1298145567932046,0.0006015076147368455","0.0715354293717432,0.18493559922854172,0.16055154621804407,0.25837178159421026,0.22927512096917785,0.38943005710452655,0.1882890726410837"
1492,"0.0,0.0,0.43696,0.0,0.0,0.0,0.0","0.07819909052182623,0.0,0.42935387389784074,0.05528262626909251,0.06566037303479667,0.0,0.06534475229101072","0.0,0.0,0.5460906166425112,0.0,0.0,0.050032347771713184,0.0","0.07063708225558643,0.025246126566013858,0.06723503611391607,0.043210959207272706,0.07816680895574757,0.041998963751147124,0.0708785973324572","0.002211489007104453,3.2300747342482347e-07,0.3356623307705848,0.0019367735615395717,0.0008608816396357067,2.604341045067084e-05,0.005541095141816108","0.2731570706127688,0.07056320628814731,0.5494664118199624,0.14542283931612865,0.19791365079235934,0.13758807996798406,0.2588023572184213"
